,Zth Estimation Error,Gt,Va Magnitude,Vb Magnitude,Vc Magnitude
0,0.257373591476082,173.20508075688772,0.954493925442152,0.9625982040017063,0.9525378314449805
1,0.257373591476082,173.20508075688772,0.9496687621151397,0.9644302451957324,0.9551931299945765
2,0.24063094760810208,175.15530094694682,0.9515926796544287,0.9675636638005842,0.9485602706466205
3,0.22957509020037972,175.96931325213046,0.9585397289626365,0.9635016064463798,0.9534784208450583
4,0.22592720664831867,178.4275048376163,0.9548733984155947,0.9655424257118775,0.9525881236256023
5,0.22399409816326096,181.41230499236306,0.9556377233412232,0.9657139117896198,0.9510347059067128
6,0.21843381813016788,181.93020323968122,0.9556526743608788,0.9607714164180997,0.9496961694942309
7,0.21112118948643704,174.35275937470897,0.953084422934843,0.9610349829881722,0.9600354577698201
8,0.1957292747690169,175.61664407849509,0.9584674270174983,0.9665255852815188,0.9526205694559633
9,0.18482671955950208,174.25401637748595,0.9512738510662091,0.9732809989423213,0.9496813878912284
10,0.17623619663109164,175.72360586672153,0.9570551596304072,0.9640951094075472,0.9526074532186631
11,0.1728472337233819,178.7082956517454,0.9595515724658517,0.9618847091545739,0.9521780819583175
12,0.1670458729150466,179.0650419392032,0.9570143759594529,0.9632415688251961,0.9571896239339822
13,0.16500515791038156,186.01055693921265,0.9593356060457796,0.9641181915794791,0.9575503424839023
14,0.1648908973621982,193.3766248581715,0.9558089375052369,0.9642125388666308,0.9509702716709548
15,0.15513906210840928,197.94973129952785,0.9507756077008717,0.9681075920606564,0.9535732484284222
16,0.14899432416962466,197.55517731570677,0.9568139408110743,0.9616959383427766,0.9480879192284103
17,0.14188921973759647,197.86353948159228,0.9468931430112711,0.9647396974192739,0.9535112021203929
18,0.12748564258697048,196.38253198934325,0.9554932499017699,0.9618538778649192,0.9492883471851044
19,0.12634552150428172,205.03030801026344,0.9557837054359745,0.9631199996701885,0.9478696055406066
20,0.1205817360550655,210.95988754714463,0.9563905296285923,0.9591975069079076,0.9519556717758364
21,0.12038256861085952,221.4569450322388,0.9560657282562599,0.9613431179972343,0.9517310108931158
22,0.11997910485803169,231.99236098572382,0.9579395365849128,0.9602676111040337,0.9518543555346503
23,0.11791347194105016,241.37172671922787,0.9578259537309428,0.9569868525299542,0.9549386653342036
24,0.1108374257098352,245.93124656748137,0.9516935139052362,0.9656785443690724,0.9525368615346403
25,0.10756265132046845,246.87656122188554,0.9526278653841387,0.9641399124886015,0.9485894255584907
26,0.10904787040518474,240.97321636159268,0.9559750522279856,0.9691221377594922,0.9531723620370828
27,0.10482490100276336,242.5946883652113,0.9570071020554426,0.9605904336898553,0.9516149122018442
28,0.09330715150037132,224.00930144597606,0.9528641753559416,0.9648384181973312,0.953310941471167
29,0.08970601898324491,225.84069629867696,0.9513623619496537,0.9666773046712347,0.956211656137682
30,0.08263285524754138,225.90569964171576,0.9556956909433239,0.9638047936420816,0.9534539443740697
31,0.07185641631338986,220.16781039205887,0.957066832437821,0.9586438194015208,0.9604535052210577
32,0.06980215238277752,227.45812829114354,0.9564393834618277,0.9640042419384548,0.9550919060854663
33,0.06656296064673302,228.1352135864403,0.9560836415260988,0.9649572046838079,0.947892524225468
34,0.058419922161874166,224.69588872082326,0.9580272495159203,0.9580770088811676,0.9551462685011844
35,0.056198572815136114,230.19078152228462,0.9614723659620537,0.9593085519004108,0.9545051865670983
36,0.050319411108022176,224.92072628278905,0.9502122354914977,0.9637878062342531,0.957701772171141
37,0.04874285352432454,228.25014334745063,0.953128018075159,0.9613837661348658,0.9605252667270717
38,0.05572716813710948,234.13832474478693,0.9520822861587799,0.9585843829570357,0.9505543300687179
39,0.05326483269763921,237.631390497072,0.9573809326072464,0.9594969449130714,0.94817001853861
40,0.04849798623077282,240.76184078788,0.9487398133333115,0.9609294262481535,0.9552944564007618
41,0.0470079830155162,245.53403556607878,0.9494951668000635,0.959252137849021,0.9490463998741621
42,0.04494165918112795,245.1509880003412,0.9563967946564323,0.9588179153428074,0.9514666429822732
43,0.04399214196992947,249.92596240093306,0.9476283452141937,0.9648154436049743,0.9529536121013967
44,0.04247136969158351,255.94763427665322,0.9530294726433379,0.95477409484425,0.9539578750564591
45,0.04128315162062353,253.77611727692246,0.9512870706476677,0.9609196492130903,0.9494280447691005
46,0.039849719271180764,242.9831491742426,0.9501673917504466,0.9619395120535905,0.9454807189137757
47,0.03795797201388088,242.5327336737369,0.9587810858565418,0.9574767495838659,0.9439359626212871
48,0.027294551668890076,212.3742129964972,0.951864661996755,0.9571812073146452,0.9532460760700263
49,0.02343586336807196,212.75526201806025,0.9550372573556044,0.9592577972123253,0.9507816050503993
50,0.023569873882285184,222.21343287126928,0.9539990145023853,0.9626619232991872,0.9508904959101553
51,0.02418761452654397,220.7992866405988,0.95609661799466,0.9623865890483748,0.9472804396457642
52,0.02319122190128065,226.42355434109635,0.9511327744306548,0.9647295383496575,0.9544571594871311
53,0.022730637195273976,230.78984280331017,0.9552568137145602,0.9607966933827753,0.9519805268930451
54,0.020126358289441162,208.73508237751778,0.9502467100862821,0.9582963568576399,0.9556401027981192
55,0.01903178145567856,213.09948615049092,0.9537129197528372,0.9620075252161499,0.9542622151324867
56,0.01841263641824834,213.63459171070258,0.9592510451116071,0.9622814829566538,0.9485909867329512
57,0.017430121844430636,220.1840786985586,0.9575154536654005,0.9603563083457971,0.9494121196036883
58,0.01850532529131468,224.53319520520415,0.9534236840185364,0.9637620853979456,0.9527111794117428
59,0.017736902374280147,228.45126087441182,0.9537694752671325,0.9638815461627025,0.9488229299905147
60,0.015095893857393407,217.9405761510055,0.9553011000748219,0.9625599099084727,0.9589350635702465
61,0.014150017808629546,218.380840939507,0.9594880996696012,0.9612929528791022,0.9518724322915598
62,0.010569260647823014,217.70499607319897,0.9533294443109596,0.9612241248224405,0.9585545588493849
63,0.010323193626453817,224.38832102458213,0.953403932578009,0.9637458069988113,0.9554873990976473
64,0.010904513850041039,228.89838093423958,0.9498650414730122,0.9608853694474572,0.9589613239985947
65,0.00876219886248743,214.45240174702616,0.9548522077805971,0.9676537367055728,0.9527921368536992
66,0.008870682537595057,211.05937694032303,0.9551227297513719,0.9620055997958848,0.9523156499749814
67,0.008786270560611903,217.55613820039423,0.9553658223188906,0.9662329993328986,0.9523788711875015
68,0.0098773934839691,208.66179319705304,0.9594797220160945,0.9592382956613614,0.9517281757054227
69,0.01113599196984043,200.92307158789086,0.9609655001361452,0.9580816076962221,0.9525636564725297
70,0.0109135188101576,192.41796989606203,0.9554410475483818,0.9633495177283597,0.9569136255698889
71,0.010876667021990444,196.30611738866685,0.9604484438985397,0.961876556825216,0.9538330361600424
72,0.011560429594543646,196.55381244929103,0.9545545766040411,0.964004563830096,0.9555106057908194
73,0.01234910038346139,200.789139272612,0.9535563499643366,0.9598996813342651,0.9547017920520284
74,0.012598623729721021,194.0403159594633,0.9562021823584284,0.965089219222576,0.9534592521978182
75,0.013744077815224272,194.91657003417652,0.9530571324532426,0.9619171287253536,0.9561612080937392
76,0.013911150452001902,196.6390261829498,0.9552493780176459,0.9658504175638674,0.9489828008625051
77,0.013629951285428618,201.78870675777173,0.9545077549235624,0.9651912055066261,0.9547244049398307
78,0.013499691235312498,205.17389022356576,0.9499333587384644,0.9680714605710024,0.9516092020135439
79,0.011368542812534703,195.31036016921067,0.9553594514056423,0.9567987966564337,0.9586275071190556
80,0.010495568533802435,199.96779888231433,0.9512240671355471,0.9623962585038631,0.9582031429678989
81,0.010564369517384693,201.12815638868653,0.9537593695637617,0.966641335821568,0.9509662361662728
82,0.011742982160412094,200.4835771235771,0.9602920054079455,0.9591768897482816,0.9506215012305104
83,0.013947197140054513,196.43771326033436,0.9539647550667505,0.9668030863713272,0.9474990828489588
84,0.014160603744623907,205.13817743428757,0.9556282427853032,0.9664449861557841,0.9473203338792886
85,0.01426808905286783,213.2210599604446,0.9531167145960494,0.9658372581253207,0.9523414622962816
86,0.01658975878723278,211.12390836584632,0.952605199977174,0.9611908496975615,0.9486625534098138
87,0.01628085457004183,213.53430540127337,0.951955997902894,0.9652563394331621,0.9498834231798977
88,0.016021961891149405,215.78019234307,0.9516053427021812,0.966075958566102,0.9527549109324648
89,0.016094900859881345,204.46771648692396,0.9474299430656546,0.9707840075490058,0.9500047924232543
90,0.016630588855086198,189.76485069981823,0.952101010087305,0.9586834476508992,0.954391288598153
91,0.01678963085548166,196.02094317290607,0.9498387005717538,0.9622433701392393,0.9537444668278523
92,0.01682849049873636,202.55021566466098,0.9528938317411055,0.9609834210297337,0.9538790514172513
93,0.017659456580370346,206.3096464163852,0.9521993683137241,0.9627423267486873,0.9493320355045797
94,0.018887019018835823,210.60726667665665,0.9539856526109377,0.9595799353548676,0.9502689400924478
95,0.019313860479133686,201.4627634548712,0.9529651044800749,0.968461102779061,0.9499152082853107
96,0.01987149158990924,205.54367468493453,0.9548369602817982,0.9608985686989174,0.9497508758257549
97,0.01993343772264604,215.1087170976504,0.9561625981573795,0.9616187732926047,0.9505219545462681
98,0.021369987341318182,216.59680380853808,0.9553640146431995,0.9672680995071987,0.9551057965568723
99,0.021295653784140466,221.14406815291494,0.9542751297639693,0.9670212306424776,0.9517754158450349
100,0.021556429833811903,219.66704028390353,0.9543547505085312,0.9601528203093256,0.9589198584256109
