,bus_684_a_mag,bus_684_a_ang,bus_684_b_mag,bus_684_b_ang,bus_684_c_mag,bus_684_c_ang,bus_692_a_mag,bus_692_a_ang,bus_692_b_mag,bus_692_b_ang,bus_692_c_mag,bus_692_c_ang,bus_632_a_mag,bus_632_a_ang,bus_632_b_mag,bus_632_b_ang,bus_632_c_mag,bus_632_c_ang,bus_633_a_mag,bus_633_a_ang,bus_633_b_mag,bus_633_b_ang,bus_633_c_mag,bus_633_c_ang,bus_634_a_mag,bus_634_a_ang,bus_634_b_mag,bus_634_b_ang,bus_634_c_mag,bus_634_c_ang,bus_675_a_mag,bus_675_a_ang,bus_675_b_mag,bus_675_b_ang,bus_675_c_mag,bus_675_c_ang,bus_611_a_mag,bus_611_a_ang,bus_611_b_mag,bus_611_b_ang,bus_611_c_mag,bus_611_c_ang,bus_671_a_mag,bus_671_a_ang,bus_671_b_mag,bus_671_b_ang,bus_671_c_mag,bus_671_c_ang,bus_651_a_mag,bus_651_a_ang,bus_651_b_mag,bus_651_b_ang,bus_651_c_mag,bus_651_c_ang,bus_645_a_mag,bus_645_a_ang,bus_645_b_mag,bus_645_b_ang,bus_645_c_mag,bus_645_c_ang,bus_650_a_mag,bus_650_a_ang,bus_650_b_mag,bus_650_b_ang,bus_650_c_mag,bus_650_c_ang,bus_646_a_mag,bus_646_a_ang,bus_646_b_mag,bus_646_b_ang,bus_646_c_mag,bus_646_c_ang,bus_652_a_mag,bus_652_a_ang,bus_652_b_mag,bus_652_b_ang,bus_652_c_mag,bus_652_c_ang,bus_680_a_mag,bus_680_a_ang,bus_680_b_mag,bus_680_b_ang,bus_680_c_mag,bus_680_c_ang
0,0.9654441960904253,0.05670786968925697,0.0,0.0,0.9971361512047575,118.69733645921343,0.9665090090333619,0.06994844015734702,0.9989996268325306,-121.58331623576876,0.9971525384145673,118.68076899093069,0.9821247372913462,-0.024439855084144153,0.9981127382151711,-120.84699780581911,0.9962817507543688,119.2403738559208,0.9809138923472737,-0.05201909870626981,0.9973466630640857,-120.86588995103975,0.9952399710861852,119.23843407919351,0.9713060453750326,-0.3336889883280021,0.9899227300651792,-121.0584848791569,0.9878000608355416,119.04501672736725,0.9633019982003881,0.0613230523773305,0.9998153228625944,-121.74037661573949,0.998139705087157,118.60417038352811,0.0,0.0,0.0,0.0,0.9971362001320019,118.69733368601786,0.9665090124569972,0.06994836062053607,0.9989996273034232,-121.58331606042896,0.9971525403930501,118.68076910663957,0.9999762552673166,-0.0006666494129811052,0.9999967525274908,-120.0009694949971,0.9999912642322191,119.99844610748687,0.0,0.0,0.9981129240008214,-120.84701037892596,0.9962819144179821,119.24036375103363,0.9999950497525721,-9.850865520688056e-05,0.9999989200907554,-120.00018749539919,0.9999976551186097,119.99970137879585,0.0,0.0,0.9981129611579568,-120.84701289354689,0.9962819471507083,119.2403617300565,0.9633011399564219,0.08607473080418464,0.0,0.0,0.0,0.0,0.9665090771944247,0.06994658927437948,0.9989997005239846,-121.58331667457561,0.9971526167846676,118.68076758290655
1,0.9671093165476137,-0.28018288770552346,0.0,0.0,0.9925534350181724,118.41520151478325,0.9681723448177757,-0.26698729321846604,1.0014869193770335,-121.19073163234377,0.9925695196519513,118.39858452475144,0.9829540038762523,-0.19013686496577858,0.9994098565799757,-120.65128904703192,0.9939615730009203,119.10134413813266,0.9817472166989532,-0.21762208292347443,0.998648481133791,-120.67017633392602,0.992921353807078,119.09944086481038,0.9721807343333096,-0.4978430075250547,0.9912598205090463,-120.86160721093405,0.9854893642141813,118.90577843673734,0.9649675922234955,-0.2761281009616495,1.0023082318756618,-121.3476006928418,0.9935411114868561,118.32284409645544,0.0,0.0,0.0,0.0,0.9925534837205533,118.41519874158767,0.9681723482238609,-0.266987372213683,1.0014869198452268,-121.19073145680711,0.992569521632772,118.39858463997484,0.9999753145939092,-0.0008145444833622634,0.9999972753461438,-120.00081773619956,0.9999909815573296,119.99824528404424,0.0,0.0,0.9994100424558933,-120.65130161352796,0.9939617361056227,119.10133402891891,0.9999947901629442,-0.00012751074966718622,0.9999991061202372,-120.0001582957129,0.9999975099360235,119.99966307932736,0.0,0.0,0.9994100796310822,-120.65130412682673,0.9939617687265668,119.10133200707648,0.9649698526214533,-0.2509157464460756,0.0,0.0,0.0,0.0,0.9681724132313977,-0.2669891589502592,1.0014869935122916,-121.19073206227164,0.9925695975050175,118.3985831177532
2,0.9670864397427399,-0.049650214664317065,0.0,0.0,0.9940046065783084,118.6757478960135,0.968145821747101,-0.03649961469279708,1.0004254450892096,-121.17694956221949,0.9940204844344681,118.65921163039178,0.9829490631863845,-0.07634472577345298,0.9988809899684414,-120.64387605563921,0.9947257992069392,119.23116448726259,0.9817469528006743,-0.1037037063565732,0.9981211401493792,-120.66268655166931,0.9936901321808732,119.22924292382164,0.9722134913438898,-0.3829586310161454,0.9907539574978828,-120.85366214644694,0.9862895521640097,119.03654743290208,0.9649562927656425,-0.04517222818728847,1.0012415613493828,-121.33371220289587,0.9950031088794844,118.58292866038062,0.0,0.0,0.0,0.0,0.9940046553518949,118.67574512281796,0.9681458251416091,-0.03649969341973613,1.0004254455563082,-121.17694938665353,0.9940204864056738,118.65921174614542,0.9999754845230493,-0.0006453871502705933,0.9999967879247296,-120.00073985176573,0.9999907455884884,119.99844944676126,0.0,0.0,0.9988811758011866,-120.64388862450905,0.9947259625014465,119.23115437966739,0.9999948958431603,-9.390351279895427e-05,0.999999034753766,-120.00014219714937,0.9999975489725332,119.99970353419796,0.0,0.0,0.998881212967741,-120.6438911382826,0.9947259951603518,119.23115235814866,0.9649543147386044,-0.020482794766724714,0.0,0.0,0.0,0.0,0.9681458901025282,-0.036501475197731115,1.0004255190612361,-121.17694999417611,0.9940205624357515,118.65921022354776
3,0.9670882972572675,-0.025642458477147453,0.0,0.0,0.9944202270349393,118.66673732551769,0.9681440599500357,-0.012536852648469744,1.0000245090686477,-121.21954705842462,0.994436214406149,118.65026500603491,0.9829525076073659,-0.06434700638176313,0.9986803820234547,-120.66488885410946,0.994940795841541,119.22692799639735,0.9817546674639136,-0.09161134539110082,0.9979229168555583,-120.68363184006266,0.9939088154478002,119.22500869472239,0.972254304326847,-0.3698957378466744,0.990579697510437,-120.87402449137039,0.9865354479330553,119.03306343913778,0.9649664324655247,-0.020959347066353787,1.0008384596497901,-121.37618553950223,0.9954244352450774,118.57379207036985,0.0,0.0,0.0,0.0,0.9944202758289196,118.66673455232214,0.9681440633328852,-0.01253693110412929,1.0000245095343516,-121.21954688279794,0.9944362163697967,118.65026512214355,0.999975627175309,-0.0006424830078937884,0.9999967290022602,-120.00076461474835,0.9999908373680548,119.99844758084419,0.0,0.0,0.9986805678258196,-120.66490142368141,0.994940959185654,119.22691788880016,0.9999949270634736,-9.347465097401305e-05,0.999999011491694,-120.00014696028073,0.9999975661744325,119.999702932704,0.0,0.0,0.9986806049862982,-120.66490393759537,0.9949409918544802,119.22691586728102,0.9649634568167542,0.003425235482988027,0.0,0.0,0.0,0.0,0.9681441282891864,-0.012538711301816514,1.000024582981677,-121.21954749059122,0.9944362924450237,118.65026359898475
4,0.9670312359457297,-0.026382158302068085,0.0,0.0,0.994374549484361,118.6684147696401,0.9680890775050394,-0.013249948284922368,1.0001868761657244,-121.21337516779197,0.9943905568355544,118.65190920191426,0.9829225865744898,-0.06482647268166407,0.9987598432371124,-120.6619512396893,0.9949134953017565,119.22756257950641,0.9817222169316745,-0.09215012111980504,0.9980009467144215,-120.68073035293894,0.9938793541418579,119.22564215089848,0.972202006779099,-0.37102437509312347,0.9906432633400748,-120.8714828395135,0.9864906523317238,119.03329231162688,0.9649047355755657,-0.021797934730687724,1.001002057155425,-121.37008491982634,0.9953761037201999,118.57552979520189,0.0,0.0,0.0,0.0,0.9943745982760999,118.66841199644452,0.9680890808949784,-0.013250026909997346,1.0001868766322866,-121.21337499220466,0.9943905588032756,118.65190931784657,0.9999755664275026,-0.0006400880069272227,0.9999968060837898,-120.00075925066926,0.9999908243577815,119.99844669270892,0.0,0.0,0.9987600290534397,-120.66196380908636,0.9949136586382815,119.2275524719559,0.9999949156865735,-9.291798814549046e-05,0.9999990290821628,-120.00014601569498,0.9999975634067235,119.99970278877925,0.0,0.0,0.9987600662167107,-120.66196632296534,0.9949136913055904,119.22755045044612,0.9649022113598468,0.002744503446550887,0.0,0.0,0.0,0.0,0.968089145845735,-0.013251807383109377,1.0001869500962313,-121.21337560013764,0.9943906348742021,118.65190779482104
5,0.9668212116573013,-0.08747894779431419,0.0,0.0,0.9940122555418069,118.61751718744718,0.9678810516106117,-0.0743190462417904,1.000733178441829,-121.21790583566566,0.9940282426625432,118.60097422793936,0.9828153132146903,-0.09505429707450429,0.9990311558079654,-120.6644842153331,0.9947217802435033,119.20205689701505,0.9816120870374089,-0.12245065068687933,0.9982710997386173,-120.68330186157334,0.9936852099099925,119.20014306491093,0.9720704578728284,-0.40198288806885424,0.9908997817395163,-120.87435589193585,0.9862793072272491,119.00730813280997,0.9646880757540518,-0.08304841102078322,1.0015505415568826,-121.37470226914049,0.9950100998497333,118.5247721578562,0.0,0.0,0.0,0.0,0.9940123043157689,118.6175144142516,0.9678810550084671,-0.07431912506816025,1.000733178909115,-121.21790566010164,0.9940282446351255,118.60097434363539,0.9999754401587736,-0.0006808277665696918,0.9999970374926734,-120.00077500240302,0.9999908755009007,119.99839993656869,0.0,0.0,0.9990313416649806,-120.66449678393697,0.9947219435314054,119.20204678936771,0.9999948727482841,-0.00010086463714870686,0.9999990698643376,-120.0001494941787,0.999997554652377,119.99969354328184,0.0,0.0,0.9990313788363895,-120.66449929765729,0.9947219761889895,119.20204476783859,0.9646881648817756,-0.05829090952535193,0.0,0.0,0.0,0.0,0.9678811199464937,-0.0743209070948111,1.00073325244022,-121.21790626810922,0.9940283206688704,118.60097282111359
6,0.9668235317605925,-0.05110754569494859,0.0,0.0,0.9949027308944474,118.51063318529827,0.9678770773078931,-0.03802590346386549,0.9997750167615819,-121.41724547442148,0.9949193347749127,118.49420560942298,0.9828220152584272,-0.07689136496568426,0.998538492095317,-120.76355674184693,0.9951688241537412,119.14908420049923,0.98162647644642,-0.1041375301854083,0.9977825273766013,-120.7822342609984,0.9941382621120994,119.14716454647193,0.9721424320151133,-0.3819807268879739,0.9904518129401024,-120.97232965262813,0.9867802310594959,118.9556624106157,0.9647060081611535,-0.046282933639524064,1.0005896153667246,-121.57380010186958,0.9959106627714321,118.41768480952534,0.0,0.0,0.0,0.0,0.9949027797121028,118.5106304121027,0.9678770806854653,-0.038025981818061536,0.9997750172265573,-121.41724529876367,0.9949193367340232,118.49420572576395,0.9999760396727999,-0.0007070391805208331,0.9999971978019095,-120.00091385314731,0.9999909991034043,119.99832903177501,0.0,0.0,0.9985386778802938,-120.76356931205973,0.9951689875496961,119.14907409303571,0.9999949866232054,-0.00010675113037902432,0.9999990408533451,-120.0001769975768,0.9999975491506389,119.9996789904726,0.0,0.0,0.998538715037295,-120.76357182610184,0.9951690202288908,119.14907207154332,0.9647031535735691,-0.022092960945954143,0.0,0.0,0.0,0.0,0.9678771456062065,-0.03802775899925654,0.9997750905962715,-121.41724590791918,0.9949194128773738,118.49420420125924
7,0.9665588070417757,0.019917953768674272,0.0,0.0,0.9965328419441397,118.37662499862958,0.9676057686845814,0.03292133306786319,0.9983044272206049,-121.7019238143788,0.9965503547668015,118.36033038051957,0.9826951793219477,-0.041706057590344826,0.9977752023585982,-120.90498755415477,0.9959821553903327,119.08228018540277,0.9815072549854386,-0.0688128862035473,0.9970231030168338,-120.92351755528135,0.994957713556342,119.08035515982836,0.9720794743118365,-0.34504327206167074,0.9897310160679478,-121.11275594819247,0.9876502409102509,118.89032441711942,0.9644579239460949,0.025210186860840852,0.9991155922732764,-121.85823301759389,0.9975533273463558,118.28340973786284,0.0,0.0,0.0,0.0,0.9965328908417813,118.37662222543403,0.9676057720427989,0.03292125514305534,0.9983044276834924,-121.7019236386505,0.9965503567110274,118.36033049762506,0.9999767262288641,-0.000736362367262716,0.9999973276548912,-120.00110196769543,0.9999912845327662,119.99824052057025,0.0,0.0,0.99777538803323,-120.90500012706158,0.9959823189772096,119.08227007818097,0.9999951194947883,-0.00011327700326929523,0.9999989829067655,-120.00021412139984,0.9999975684837357,119.99966053684435,0.0,0.0,0.9977754251681619,-120.90500264164253,0.9959823516945884,119.08226805673692,0.9644516799939309,0.048759080440117335,0.0,0.0,0.0,0.0,0.9676058369146343,0.03291948543862498,0.9983045008078116,-121.70192424995906,0.9965504330473652,118.3603289703404
8,0.9662661882064911,-0.20987760807214303,0.0,0.0,0.9962509072679765,117.99620097868741,0.9673190829745073,-0.1967965101506881,0.9983694416699412,-121.98848019170859,0.9962692706469891,117.97981208084262,0.9825438091444014,-0.1552695926947861,0.9977618869143208,-121.04858158811636,0.9957739364026043,118.89175808448711,0.9813484483380773,-0.18258668220438856,0.9970057646394661,-121.06720479942905,0.9947423032308393,118.88983125756596,0.971862051778091,-0.4605773443735976,0.98966954910157,-121.25759083958489,0.987389119017659,118.69857129594114,0.9641515484796394,-0.20495266726870093,0.9991863203475191,-122.14495601192311,0.9972614072834103,117.90335518423738,0.0,0.0,0.0,0.0,0.9962509561517839,117.99619820549184,0.9673190863538855,-0.19679658859159638,0.9983694421355196,-121.98848001611427,0.9962692726033762,117.97981219741038,0.9999773326133552,-0.0009721725111805176,0.999997904799676,-120.00137414206374,0.9999917189318028,119.99794475964013,0.0,0.0,0.9977620725644467,-121.04859416059068,0.9957740999375222,118.89174797636878,0.9999951467915559,-0.00016094070096528464,0.9999989873265989,-120.0002686339164,0.9999975313590798,119.99960126476094,0.0,0.0,0.9977621096944777,-121.04859667508511,0.9957741326445093,118.89174595474542,0.9641471193126946,-0.18086421417258083,0.0,0.0,0.0,0.0,0.9673191512165012,-0.19679835771751897,0.9983695152469909,-121.98848062745621,0.9962693489249081,117.97981066884499
9,0.9645088316167874,0.005588322255463913,0.0,0.0,1.0005333486396601,118.10809971134431,0.9655599221432724,0.018670784442172874,0.9961164524892346,-122.390729297699,1.0005521939441995,118.0918109094152,0.9816676223254087,-0.049287052804765356,0.9965628213015594,-121.2483206476628,0.997936513785968,118.94590351123621,0.9804717418924626,-0.07662850683028666,0.9958050337819951,-121.26690674906575,0.996906482248002,118.94396945359162,0.970975660855298,-0.35515114471587983,0.9884590446649025,-121.4577759396584,0.9895687431527123,118.75352495369413,0.9623984482604545,0.011073950883171597,0.9969272713680629,-122.54727727121379,1.0015615678515783,118.01458896064483,0.0,0.0,0.0,0.0,1.0005333977335975,118.10809693814872,0.9655599255291771,0.01867070570884094,0.9961164529558768,-122.39072912221329,1.000552195892459,118.09181102667945,0.9999780399520609,-0.0009291808499464316,0.9999974461479365,-120.00156605456084,0.9999924727425203,119.99802056727184,0.0,0.0,0.9965630068419294,-121.24833322613007,0.997936677825256,118.9458934057911,0.999995317157483,-0.00015260098140057804,0.9999988006928293,-120.00030580689527,0.9999977166517215,119.99961427232249,0.0,0.0,0.996563043950009,-121.2483357418231,0.9979367106331175,118.94589138470235,0.9623933938667876,0.034604773077377145,0.0,0.0,0.0,0.0,0.9655599901507721,0.018668950054088224,0.9961165256757859,-122.39072974102096,1.00055227269076,118.09180949638399
