,Zth Estimation Error,Gt,Va Magnitude,Vb Magnitude,Vc Magnitude
0,0.514747182952164,173.20508075688772,0.9648615952425889,0.9709446746792669,0.9632785160560358
1,0.514747182952164,173.20508075688772,0.96510643364872,0.9684420739005599,0.9659244949955325
2,0.49798978898525814,177.6405938507115,0.9673475669296893,0.974330268278422,0.9636269112385932
3,0.487918830438015,180.75608526378926,0.9650153840567252,0.9690733550812515,0.963588586650362
4,0.46978177811916183,184.67025861241578,0.9723973445498423,0.9726272751375643,0.962435439493277
5,0.44404629567261494,185.55575510703096,0.9666003700277115,0.9715327834141925,0.9714055227067165
6,0.43170851910513386,186.3089380957596,0.9699179267459758,0.9742354500129741,0.9654337313754392
7,0.4252303249228919,190.635197532956,0.9692655735219439,0.9715405570973301,0.9699588425619194
8,0.40580300177731166,192.3705555993268,0.9740254614595145,0.9735404097218879,0.960758677132853
9,0.3979248097102806,197.965371333253,0.9701557301255775,0.9704125759370129,0.964365819430807
10,0.390963433372978,199.49886540052688,0.9734297831885185,0.9812802967784784,0.9695536495992526
11,0.3746111251466165,200.3503904624297,0.9695672605331805,0.9753190524809535,0.9745176320849136
12,0.36779160310534403,202.55412552285753,0.9726791674584768,0.9792529080181728,0.9708693926951969
13,0.36670901132668526,212.10094017498548,0.9728885223936529,0.9803277482568425,0.9717835607211057
14,0.3482879377608022,214.8536471677929,0.9783603651809771,0.9769131505266387,0.972060349413887
15,0.3313258247360183,218.56309646076951,0.9733665119980857,0.9771045837211431,0.9737994427023177
16,0.3208045218699858,220.1319191326878,0.9687709226367401,0.9714668405231368,0.9549676245698393
17,0.29745974072778375,218.86186350562483,0.9597707484844209,0.9711618846175744,0.9634668616320333
18,0.287736278120312,225.9257295875583,0.9657282935693203,0.9710321089198799,0.9619493348311501
19,0.27316674058915624,226.81982725752084,0.9647724981775235,0.9684730322527046,0.9675412228706852
20,0.26001355131690945,231.03271281725773,0.9694194055373268,0.9645212515864805,0.9607371180166345
21,0.22632112648535072,229.34108971299256,0.9649427144774492,0.9773095194229173,0.9591299130515651
22,0.21117005922713586,232.51791322657738,0.9789899022172226,0.979514122238014,0.9784732788391662
23,0.1952284091214371,217.32632807447396,0.9834801508447822,0.9754564205859666,0.9791200946798844
24,0.16819969350048086,208.9079412676441,0.9720580487357346,0.9846746788665245,0.9774214174282699
25,0.1639479772710997,217.47415298953916,0.9767760204520236,0.9783570056487417,0.9793133389384127
26,0.15507135845607617,221.07823287254243,0.9824947600578169,0.9802738746081694,0.9748943494964901
27,0.1398947884378449,213.31867860117262,0.9718154186756797,0.9863678085698259,0.9768100909880899
28,0.14155280606252468,221.56724757866488,0.976843006949664,0.9857271578011222,0.9819318503559065
29,0.14079267107544166,232.3926042201723,0.978384677317812,0.9845234889038501,0.9818230018503135
30,0.13393670958413384,230.44075278062735,0.9820410614131374,0.9801717451670472,0.9819096660922372
31,0.11657089832369326,221.45644325944713,0.969799064022005,0.9872152493055741,0.9836306707645928
32,0.10426658018165118,222.52079224525926,0.9835550084401359,0.9803883926420656,0.9786036127647334
33,0.1010722340074809,222.95436095992216,0.9802022689654762,0.9883487110946263,0.9771381654901646
34,0.13574492031325225,221.4377631127775,0.9630115899537277,0.9692152830354885,0.9716903900326113
35,0.12952097699478,222.784432721719,0.9633999700077189,0.9712392140018997,0.9675861403079805
36,0.1194782946931725,220.89207384123318,0.9705154304814112,0.9667410451457974,0.9608823826318591
37,0.1158524167384969,226.57846629344328,0.9610058645008824,0.9708229064596917,0.9656949574544462
38,0.11243180659213257,229.89521421700744,0.9660462090017786,0.9728750563109636,0.9606476372228495
39,0.10623219248165912,231.91667362167516,0.970747276324399,0.971596444262928,0.961395427083114
40,0.1638710595682896,230.1733520891347,0.9509971945184177,0.9583763791196699,0.9483513502651603
41,0.15778163789925828,232.2861201342936,0.9484064250779055,0.9555824088039135,0.9524202232513276
42,0.14853081938839224,238.09982289870342,0.9508775761961731,0.9560760033762838,0.9506124154153928
43,0.14301067272036302,244.5374622719828,0.9472934923518195,0.9669390881310311,0.9455013064254875
44,0.13452826673161605,246.48025318589129,0.9441477868041854,0.9611714836799202,0.9493328741170136
45,0.12537057783674108,244.93467856597042,0.9508016258634057,0.9515338505686459,0.9475231654262284
46,0.1438213772655721,227.3867033709916,0.9628810849173407,0.9608810171336333,0.9516587208071434
47,0.14288449447770543,237.41624369976674,0.9572163409402112,0.9643615755436413,0.9527079588011631
48,0.1315992550010344,236.63785426322457,0.9578019634857492,0.9606946283199814,0.9593829774832983
49,0.1220617503165988,226.70299204905612,0.96081682008119,0.9590952165209647,0.950870544557977
50,0.1047335957309931,210.1625420879537,0.9571820450799959,0.9633554337578937,0.9526582816029927
51,0.10125910139039745,215.0434929828012,0.9566067433969783,0.964691953265118,0.9499898464860983
52,0.12335795836746687,218.93741157234535,0.9654495430316938,0.966515253406916,0.9649702607781961
53,0.12066321365836126,222.39095174157669,0.9612915069079662,0.967489728678908,0.9655594266730384
54,0.11695450750037108,227.14699143645714,0.9622290197016198,0.9722743980374432,0.961942744523336
55,0.11375694636616374,232.75146470105295,0.9635200474490941,0.9731394809763851,0.9576744554299595
56,0.11159389067836084,237.58417204304223,0.9541341285188257,0.9719551653905054,0.9671310185634131
57,0.11068755280679987,244.29846143579658,0.9608067397903174,0.9728479911535122,0.9601923409791292
58,0.12693747029869054,243.00485784727618,0.9424134592062127,0.9668624016829049,0.9441280158807428
59,0.12116818948508065,236.86859266152607,0.9459054168157395,0.9627081689630446,0.9486248234740359
60,0.12093800256586915,247.67201626151427,0.9467953548718903,0.9598107147200227,0.950667230173575
61,0.11688951596281791,244.53120735714083,0.9458477829644458,0.9599451654702655,0.9460856117565457
62,0.11257322538941174,251.0716074953928,0.9484277783528902,0.9612571161744252,0.9448789797620072
63,0.10832878716201617,248.9587244067674,0.9451910376136767,0.9568250723322808,0.9501989930387907
64,0.10452455605374972,251.39403604197975,0.9497778681340455,0.960194246916479,0.9448572037924723
65,0.10417465856170961,260.4886208559765,0.9496755574171044,0.9600567458193932,0.9475101855693342
66,0.0932864093187015,257.94271601374044,0.9574687319407473,0.9612718240811833,0.9451560750989307
67,0.0904761279621173,254.59688294990744,0.955080549240111,0.9551610119854397,0.947632728023015
68,0.0848809998943343,230.8793149883563,0.9469069445389341,0.9664613848407424,0.9502660998222549
69,0.08123847672840236,225.9003525281973,0.9488274330851598,0.9608457242564131,0.9444943014618911
70,0.08036080519691897,228.54357323761553,0.9565426911957736,0.9566040005413609,0.9500879887062843
71,0.0776558239359434,228.11043591780782,0.9547110743904639,0.9625439661072286,0.9480269588811286
72,0.07309369766407221,233.91053762412304,0.9536345035606807,0.9607458040084504,0.9498103732602352
73,0.07218621864424055,241.18950210482038,0.9536435944582979,0.9568858708866584,0.9476527556126875
74,0.06761850910632487,243.85806051088528,0.9520764378959072,0.9629857767853444,0.9463888887430738
75,0.06528733897928582,244.36233327223002,0.9542133714642508,0.9604770473592035,0.9476775505869844
76,0.06172309501033964,245.7173523133866,0.9498928012387423,0.9622435742863065,0.9489786933557454
77,0.05837955020165594,254.44354174961458,0.9504578947213141,0.9595393016176516,0.9498991475865758
78,0.05275950335850462,240.33649880744616,0.9457126630184225,0.9650122989794682,0.9439574632887603
79,0.052358403136154,223.5292544673207,0.9501707241760174,0.950805271709785,0.9546032373022916
