,line_651to632_a_mag,line_651to632_a_ang,line_651to632_b_mag,line_651to632_b_ang,line_651to632_c_mag,line_651to632_c_ang,line_645to646_a_mag,line_645to646_a_ang,line_645to646_b_mag,line_645to646_b_ang,line_645to646_c_mag,line_645to646_c_ang,line_671to680_a_mag,line_671to680_a_ang,line_671to680_b_mag,line_671to680_b_ang,line_671to680_c_mag,line_671to680_c_ang,line_684to611_a_mag,line_684to611_a_ang,line_684to611_b_mag,line_684to611_b_ang,line_684to611_c_mag,line_684to611_c_ang,line_632to671_a_mag,line_632to671_a_ang,line_632to671_b_mag,line_632to671_b_ang,line_632to671_c_mag,line_632to671_c_ang,line_671to684_a_mag,line_671to684_a_ang,line_671to684_b_mag,line_671to684_b_ang,line_671to684_c_mag,line_671to684_c_ang,line_632to645_a_mag,line_632to645_a_ang,line_632to645_b_mag,line_632to645_b_ang,line_632to645_c_mag,line_632to645_c_ang,line_632to633_a_mag,line_632to633_a_ang,line_632to633_b_mag,line_632to633_b_ang,line_632to633_c_mag,line_632to633_c_ang,line_684to652_a_mag,line_684to652_a_ang,line_684to652_b_mag,line_684to652_b_ang,line_684to652_c_mag,line_684to652_c_ang,line_692to675_a_mag,line_692to675_a_ang,line_692to675_b_mag,line_692to675_b_ang,line_692to675_c_mag,line_692to675_c_ang,transformer_650to651_a_mag,transformer_650to651_a_ang,transformer_650to651_b_mag,transformer_650to651_b_ang,transformer_650to651_c_mag,transformer_650to651_c_ang,transformer_633to634_a_mag,transformer_633to634_a_ang,transformer_633to634_b_mag,transformer_633to634_b_ang,transformer_633to634_c_mag,transformer_633to634_c_ang,switch_671to692_a_mag,switch_671to692_a_ang,switch_671to692_b_mag,switch_671to692_b_ang,switch_671to692_c_mag,switch_671to692_c_ang
0,105.36323864793256,-89.40608458266698,1.0316569895450283,-72.7244744103195,29.94060549984456,30.875598514152415,0.0,0.0,0.0028496403032033935,-20.835998449966084,0.0028436848071689558,-159.2659837261402,0.003017802867094374,90.48161230739164,0.0030931888958237613,-30.154658393478634,0.003078028944544539,-149.60563709860426,0.0,0.0,0.0,0.0,0.003097738418242915,-149.05030931228055,89.85393516242787,-108.54302058598124,36.80970238365556,23.312250565961925,38.7318724778783,-53.7389766112541,24.31964404595989,-33.339451595667896,0.0,0.0,0.0059326000331404215,-144.6685601610557,0.0,0.0,0.0056992803119518,-20.835994694810317,0.005687369341099525,-159.2659805679857,32.60773606413033,-34.60930946832681,24.608519840967496,-157.49703338127458,24.684062273843605,83.310572699501,24.320774878385304,-33.34541456386065,0.0,0.0,0.0,0.0,88.09755460323417,-20.86893987287268,75.27780709499086,-39.284250138146845,68.27992175188993,167.32870471789266,105.36393253280181,-89.4060884933314,1.0311473181514896,-72.75063516071022,29.9412993468564,30.87557822347584,32.60947171875343,-34.61369962088153,24.610388631141486,-157.50273532632494,24.685901306587226,83.30486550614675,88.09755700693866,-20.8689392702921,75.27780657501741,-39.28424770219408,68.27992260034891,167.32870664255813
1,110.20557088053484,-89.39560306954158,5.221582326523069,156.60308605913733,35.87025227844592,30.859562069727808,0.0,0.0,0.0028479689747600537,-20.82644553781053,0.0028418509978514746,-159.25789178597628,0.003015354313554686,90.50245493849657,0.003089688041568155,-30.140111761010292,0.0030741742516418092,-149.58410194608393,0.0,0.0,0.0,0.0,0.0030936505165171093,-149.03312711018594,94.47379440644234,-107.50506911048926,33.582178948898814,31.582736425757272,39.658993835570875,-45.05172284544356,24.220112398724556,-33.319848735663875,0.0,0.0,0.005924938257063022,-144.6486624875838,0.0,0.0,0.0056959376595535965,-20.826441684715256,0.005683701724222547,-159.257888592722,32.50697138327127,-34.59872651574638,24.5386276332473,-157.48610534955088,24.615859424476117,83.31949984686408,24.221242565412975,-33.32583126054684,0.0,0.0,0.0,0.0,87.85907637668318,-20.849251281983275,75.19864805300732,-39.25405876341986,68.18415026739598,167.3831253188816,110.20626476519004,-89.39560687426352,5.2222716568692125,156.6022105935129,35.8709461271871,30.859545443829507,32.508706339777035,-34.6031285354023,24.54049522383502,-157.49182057084002,24.617697395851465,83.31378054434838,87.85908010792633,-20.849250318579642,75.19864599736464,-39.25405617633549,68.18415340837608,167.3831225101857
2,109.70105407352797,-89.39784446694732,4.743980741866494,157.32524604498894,35.27128205097522,30.860811889116952,0.0,0.0,0.002848095179925172,-20.826883209516488,0.0028420365272351896,-159.25891441210211,0.0030155946099829074,90.50015709754024,0.003089931424396045,-30.14150603917458,0.003074513957066244,-149.58709713295247,0.0,0.0,0.0,0.0,0.003094011376316251,-149.03663742985069,94.03174499803148,-107.53020804173842,33.68300483231613,30.883763755853728,39.406453828375305,-45.71998553802735,24.139700018301255,-33.32159621868118,0.0,0.0,0.005925606430286143,-144.65220104861828,0.0,0.0,0.005696190061126067,-20.826879414582468,0.005684072771683157,-159.25891127399726,32.39325479641129,-34.59826310692037,24.45319027811674,-157.48593117425952,24.529437983574397,83.31885988388693,24.14083026064468,-33.32759919996033,0.0,0.0,0.0,0.0,87.55083106522567,-20.850764342540028,75.23199514241355,-39.222333854155714,68.1656709749684,167.55670785502434,109.70174795654316,-89.39784827513951,4.744669010621453,157.32417760010887,35.271975901185385,30.860794955387416,32.39498977406672,-34.60268085722808,24.455057928008497,-157.49166666943398,24.531276051864516,83.31312002571326,87.55083586578029,-20.85076313625055,75.2319977236316,-39.222333335398346,68.16567513203525,167.5567050317923
3,109.35468136205095,-89.39969937463076,4.455105968336346,157.82159715459755,34.86547793098771,30.861771746781283,0.0,0.0,0.00284816821664933,-20.827025520798113,0.002842162293231106,-159.25966763997093,0.0030157553780795843,90.49854351836058,0.003090064073463665,-30.142428869012342,0.0030747295468707657,-149.58936632685172,0.0,0.0,0.0,0.0,0.0030942405808967455,-149.0395352375372,93.73980740869195,-107.52529987559875,33.69804423512481,30.47226592647071,39.203463638884784,-46.12233911254661,24.05870933589671,-33.32271261427657,0.0,0.0,0.005926028113679991,-144.6550455961109,0.0,0.0,0.005696336138620449,-20.82702173005918,0.005684324306635341,-159.25966455256778,32.27993384946694,-34.597500962014124,24.368217448479044,-157.485438845974,24.443565060496606,83.31850288121956,24.05983963197214,-33.328736170496946,0.0,0.0,0.0,0.0,87.24467959712035,-20.85165100189534,75.26203940849284,-39.19068011230031,68.14553893002574,167.72685314957886,109.3553752458556,-89.39970318293982,4.455793443818011,157.82038282045158,34.86617178007168,30.86175459831681,32.28166882701112,-34.601934439353755,24.370085120420697,-157.49119455012124,24.44540319140531,83.31274257370666,87.24468030027232,-20.851650804655193,75.26203630424479,-39.19067847757481,68.14554234065335,167.72685143566346
4,109.25938280783448,-89.39933682228792,4.2691382108608895,158.23111416104487,34.73876395624138,30.861940370552794,0.0,0.0,0.0028482259975272364,-20.827502709784703,0.0028422013545571704,-159.25973354102427,0.003015811212198183,90.49819873456082,0.0030901959350813682,-30.14277862694875,0.003074837657866496,-149.58940210922125,0.0,0.0,0.0,0.0,0.0030943549802291406,-149.03898270480795,93.627593701768,-107.58564053635257,33.860634985803145,30.177669437750946,39.238750290388516,-46.40329536522947,24.107664781699466,-33.32325043115888,0.0,0.0,0.005926246717582794,-144.65467905494518,0.0,0.0,0.005696451685233661,-20.827498981968553,0.005684402438461819,-159.2597303906602,32.34621658283224,-34.59851935682274,24.41759372552228,-157.48633458207001,24.49332363635015,83.31817728955998,24.108795087558367,-33.32926184761865,0.0,0.0,0.0,0.0,87.42181506787506,-20.852316302554893,75.25058780768293,-39.209317843337416,68.16173527828704,167.6328878564038,109.26007669171887,-89.39934063643742,4.269824992774218,158.22978104551802,34.73945780561245,30.861923154211155,32.34795160080374,-34.6029437342925,24.41946145515906,-157.49207870833803,24.49516179527045,83.3124286202209,87.42181567677666,-20.852316131356364,75.25058286333336,-39.20931086684814,68.16173531010314,167.6328907143666
5,109.19027672196715,-89.3988861733014,4.111525563118854,158.61283325605763,34.643638249579226,30.86206583073096,0.0,0.0,0.0028482760084823588,-20.827943112597918,0.0028422306524918295,-159.25975078943728,0.00301585422156815,90.49797018526526,0.0030903120990157748,-30.14305282019667,0.0030749265616757944,-149.58930139715486,0.0,0.0,0.0,0.0,0.003094448982921287,-149.0382916919705,93.53944382449724,-107.642802866686,34.013284866520564,29.927305006545215,39.284609375544846,-46.64299374643076,24.158513821706542,-33.32368989767069,0.0,0.0,0.00592642732655764,-144.65416610926144,0.0,0.0,0.005696551695434275,-20.827939390515606,0.005684461011278608,-159.25974782558703,32.415282841558195,-34.59952237013522,24.469073883442196,-157.48720612668703,24.54521767627347,83.31789206915347,24.159644133576382,-33.32968872620771,0.0,0.0,0.0,0.0,87.60657693090255,-20.8528893783665,75.2380439666719,-39.22872861862951,68.17835300703503,167.53446983789587,109.19097060574713,-89.39888999290423,4.112211670029539,158.61138530897696,34.644332098184314,30.86204856524242,32.41701789756093,-34.603937293817864,24.47094166602524,-157.49293821290874,24.547055857835108,83.31215551054964,87.60658091348017,-20.85288839162887,75.23803786242591,-39.228726261867116,68.178354870217,167.53446960409096
6,106.05319788734154,-89.40820587145754,0.8408215206573779,-157.4377961868341,30.84336574688985,30.872869903887093,0.0,0.0,0.002849255310728966,-20.83292842139185,0.002843406458114458,-159.2653817759129,0.003017408433184797,90.4841934202459,0.0030923180545045542,-30.15221498829706,0.003077289650043184,-149.60487138895442,0.0,0.0,0.0,0.0,0.003096956157432397,-149.05313076143966,90.63033100386397,-108.13834245811331,35.651515741578585,24.964405017135626,38.40921539367624,-51.864509995590446,24.026592561225524,-33.33575873714857,0.0,0.0,0.005931108899024342,-144.6702137367969,0.0,0.0,0.005698510319645337,-20.832924708472902,0.005686812639154071,-159.26537864196706,32.212126501771785,-34.602999251942165,24.314007993760047,-157.49144950608058,24.38734089107092,83.31273609447142,24.02772331810796,-33.341793757248055,0.0,0.0,0.0,0.0,87.04146105601555,-20.864488845424006,75.34361430048416,-39.1731121193507,68.18081677088128,167.88615186587967,106.0538917737845,-89.40820974310988,0.8412435408154683,-157.4753232751995,30.844059593374016,30.872850268292872,32.213861898660234,-34.60744336520563,24.315876411562595,-157.49722007805752,24.389179730519125,83.30695993762802,87.04146097611202,-20.864488822849268,75.34361374048613,-39.17311048677734,68.18081620206918,167.88615377351212
7,101.93701206243846,-89.41959202425312,4.282942874673372,-39.959618119054575,25.851406247089745,30.897029523045425,0.0,0.0,0.002850563465012305,-20.839742888673857,0.0028449504127719093,-159.27268692225212,0.0030194550700846402,90.46617712069623,0.0030950089225762244,-30.16429239904027,0.003080418101114006,-149.62490901587174,0.0,0.0,0.0,0.0,0.0031002741272515735,-149.07173571664367,86.80511611842051,-108.87968137595128,38.271842489020706,19.08795540124916,37.83641975341302,-59.082392592135506,23.89797480189871,-33.35176029558171,0.0,0.0,0.005937309251901046,-144.69052262852225,0.0,0.0,0.005701126626528445,-20.839739198762448,0.005689900537094617,-159.2726839625993,32.00676761678303,-34.60834851967964,24.156270616386056,-157.4976572181673,24.226360708085185,83.3058249189491,23.89910614044067,-33.35783208340339,0.0,0.0,0.0,0.0,86.46436096368026,-20.879995949345563,75.46979555874852,-39.11755524650465,68.2006782871824,168.2585096714756,101.93770595074365,-89.41959597437005,4.282259403579517,-39.96122393122194,25.852100089852474,30.897005449402513,32.008503486658505,-34.61282287548592,24.158139899317362,-157.50346802025246,24.228200416690065,83.3000071415065,86.4643632047694,-20.87999538410862,75.46979665364732,-39.11755522262012,68.20067945240135,168.25850878472292
8,99.25068485881823,-89.42349630792249,7.7200743056602725,-35.99210480718082,22.52783293350725,30.92130553176023,0.0,0.0,0.002851545934468931,-20.845713480459363,0.002845978847071983,-159.2769860419142,0.0030208268236887534,90.45474509764018,0.003097089286908577,-30.172577302211185,0.003082632001461754,-149.63608704542796,0.0,0.0,0.0,0.0,0.003102624392779167,-149.0794070193557,84.22269314295409,-109.62744719488782,40.77859510317641,15.374796007452932,38.19483990122427,-64.29869941369635,24.049604811299208,-33.362932295525106,0.0,0.0,0.005941721532381331,-144.69999543011704,0.0,0.0,0.005703091570624182,-20.84570980149682,0.005691957412304896,-159.27698297176914,32.19454070630648,-34.61588009449896,24.29343618995674,-157.50520744372898,24.363416595390778,83.30057404390188,24.05073650818695,-33.36896854731337,0.0,0.0,0.0,0.0,86.95046030416978,-20.891472137328243,75.48724240207429,-39.17135031710553,68.28102459842363,168.03763260697986,99.25137874642412,-89.42350033766436,7.719384165984271,-35.992642480518526,22.52852677319112,30.921277153081906,32.196277017035804,-34.62032922632747,24.2953062129255,-157.51098710796424,24.365256908634475,83.29478692603733,86.95046582381028,-20.891470721235244,75.48724467172681,-39.17134966937744,68.28102529085534,168.03762517625245
9,91.64941545986794,-89.43827814728796,16.88925712530102,-33.29601626506026,13.212622348313523,31.083238814730606,0.0,0.0,0.0028541152376585417,-20.86017404531227,0.00284886167015123,-159.28995496902832,0.003024642682154524,90.42183451745377,0.003102442171442768,-30.195499764060543,0.0030886195697394188,-149.6709685540266,0.0,0.0,0.0,0.0,0.003108982055125854,-149.10861694289295,77.13750784196787,-111.58103252832649,47.55490389328236,7.31609613596938,40.04931344656997,-77.67998685597308,24.07883211313449,-33.393299064786376,0.0,0.0,0.00595362336630237,-144.73316932847604,0.0,0.0,0.005708230174683177,-20.860170183552253,0.005697723056713797,-159.28995181802154,32.17993062865742,-34.63035043823406,24.27409561299258,-157.52080641779727,24.340369897983347,83.28698703609793,24.07996485285469,-33.399335795108165,0.0,0.0,0.0,0.0,86.86263260108404,-20.92163596701193,75.64730846950461,-39.17111700927032,68.39521600978063,168.1995324952009,91.65010935176146,-89.43828239942407,16.888564340220075,-33.29615161778974,13.213316153339717,31.0831819318036,32.18166796062391,-34.6348044797916,24.27596744056892,-157.5265953997502,24.342211860173226,83.2811885045797,86.86262973451959,-20.92163669654688,75.64730547705217,-39.17111472157179,68.39521828063394,168.19952895289117
