,Zth Estimation Error,Gt,Va Magnitude,Vb Magnitude,Vc Magnitude
0,0.514747182952164,173.20508075688772,0.9811696117963635,0.9979422018497943,0.9917721295028853
1,0.514747182952164,173.20508075688772,0.9848560402409888,0.9947180767216707,0.9964992929197002
2,0.5056884430074171,173.52622573914775,0.9835256163449511,0.9915763016403937,0.9922245210980843
3,0.5047376137233667,174.6209869966821,0.9915859609308828,0.9959332269855383,0.9994290998139235
4,0.4852223566496706,179.13794559566844,0.9935353477227491,0.9966217862425516,0.9918356090758018
5,0.4310728299897206,175.30574895027533,0.9824021603034441,0.9937771366291205,1.000811305910049
6,0.38316395137560694,169.36269958443492,0.9962988967371517,1.0005299472030447,0.9923163593246005
7,0.3682115795778675,175.07787379856592,0.9885831888253235,1.0037373941087322,0.9929716612454832
8,0.36279490207104365,182.38075613263123,0.9865073435138347,1.0003791299570077,0.9967696463209048
9,0.3630472016031514,188.20918139194953,0.9929595098360237,1.0048169509070302,1.0029115421371166
10,0.35294757562468954,194.0910886267018,0.9959043101040661,1.0065491963743338,0.9988735292414349
11,0.3456847706948322,196.62530868272114,0.996201985328952,1.0040133856961593,1.0002813426647104
12,0.33665698308803044,195.83120853191832,0.9976783210118298,1.0028992755243327,0.996801854967951
13,0.331790472871641,202.92511259051386,0.9970835287899308,1.0015195547705114,1.0019977366628459
14,0.3203780205843664,205.22778321754814,0.9957003748076297,1.010257994593864,0.9953748254607727
15,0.31410435720250296,213.82992672234394,0.9871867068349057,0.9989741669689247,0.9864096612598624
16,0.3121585513244068,220.90742456001433,0.9874758053417171,1.0003522062624617,0.9910869687439376
17,0.30628125036819864,228.8589419998573,0.9815196909804549,0.9962254851129343,0.9905559263145172
18,0.29653165849534346,224.88616289500942,0.9850705429011761,0.9934174252612042,0.9897948474119662
19,0.3005754371246316,220.51383713543765,1.005711292102001,1.004535687920435,1.0013955366977803
20,0.2713884523469465,219.87490929155044,0.9963212775241389,1.0031006068868076,1.004863026307151
21,0.2662216192453541,225.98067127319413,1.0027798605020724,1.004908381686495,1.0071392093524427
22,0.25752282563563705,227.85579050613615,0.9958976994662535,1.0080743232062852,1.0081558880069437
23,0.2505488808838034,236.04006242804803,1.0017361869980308,1.0121593704003453,1.002335728815806
24,0.24074650122809602,240.5983315262066,1.001135632068669,1.0058225429357381,1.0067252609371322
25,0.2352923415999292,234.61656656128974,1.0036680290012792,1.0086666512629616,1.008470966557542
26,0.23143460206092062,241.5824247877467,0.997960126978799,1.0084172182771924,1.0106654416451033
27,0.210853643897853,235.6694485711923,1.0059762758423787,1.0047767983131097,1.0029842151047257
28,0.20731347276500925,238.09016915480848,1.0055062886335655,1.0087014604556364,1.0021175786150727
29,0.20335410548712962,243.19451137157918,1.0024983383079975,1.0122869360577973,1.004265858016689
30,0.19872400237502025,251.52432534086932,0.9887442625555526,0.9971032607475432,0.9883965873937718
31,0.1930795585887135,248.26296989338323,0.9876471008257244,0.9984660491539482,0.9884516952427643
32,0.1817763162622965,220.57827304984318,0.9850203887951267,1.0027763434123493,0.9871780581147536
33,0.1648042480036006,212.78604826536204,0.9883080790515768,0.9981802051410472,0.9962562757425922
34,0.1570363055797992,207.18495304582996,0.9944215975783572,0.993100659320739,0.9910106753424472
35,0.18471611840103638,211.29428600122554,0.9693197377201774,0.9846785525783026,0.9754412162884143
36,0.1814106152261101,217.60755602267255,0.9713939600201273,0.9832404449161637,0.975346403952549
37,0.17959692080697784,220.9120719924966,0.9743951243616467,0.9849535386778924,0.974676171342009
38,0.1740120969784823,220.90712612709348,0.9710122812418583,0.9910546838593974,0.9744624895055071
39,0.1673431744630589,223.88204012969217,0.9693142630210254,0.9827891672354602,0.9778691136409223
40,0.16610529721004713,227.01248489703872,0.9684040474856385,0.9798214686125547,0.9831108301642898
41,0.16719974161730058,222.33255405459226,0.9812095737965492,0.988055918457689,0.9770935648620112
42,0.1555106996464737,217.3871497765577,0.9765443092952752,0.9885965473284378,0.976027768931379
43,0.15120083482578042,219.69006408373113,0.9779418238801949,0.983361854819517,0.9793257275311869
44,0.1486563261195252,221.3015810316081,0.9789490634858562,0.9860499676806951,0.9808968738557633
45,0.14411629201487228,226.86320404385862,0.9826087689946698,0.9852097568006271,0.9805767195822315
46,0.13668078787982066,224.6895308177854,0.9767758222345392,0.9929167727910567,0.9756031913152389
47,0.15047153707472014,229.9370118345168,0.985490093925212,0.994831047981522,0.9873946657768583
48,0.14533065686857652,232.771376370173,0.9922517624488553,0.9926002042209925,0.986786204172286
49,0.14240028427765575,242.88737703101185,0.9883846621555445,0.9951591216365134,0.9865463212032645
50,0.13999538812500512,251.8038705290495,0.9901221112553549,0.992497403889923,0.9882284566128485
51,0.12273867788181042,221.42604884922517,0.9781736028036048,0.997437127604995,0.9914046232747499
52,0.1380778601009008,229.2458006552254,0.971176092745205,0.9858338750452162,0.9761618639066498
53,0.13089004628291734,214.93318611244922,0.97734384577813,0.9845698912781118,0.9685796037984769
54,0.13089004628291734,214.93318611244922,0.9735888916855691,0.9833962319997258,0.9746024268140677
55,0.13089004628291734,214.93318611244922,0.9716510497915435,0.9875174759088515,0.9711223190523575
56,0.12440956836535626,218.96539353909867,0.9703851431454237,0.9869845173770818,0.9722183727972729
57,0.11890064631847318,221.75071426447158,0.9692639623695709,0.9922482792424631,0.9725240080636152
58,0.11395357204781272,218.52390164948977,0.9770109818672661,0.9836634571224269,0.971406022485844
59,0.11199552095040267,221.19898116421115,0.9733579657750089,0.9865685274910987,0.9685161640384738
60,0.11099479811634547,227.7612102156553,0.9706855883325914,0.9886497195921662,0.9724801410095704
61,0.11091316078454586,238.44306713486418,0.9725230178232764,0.9856973345405547,0.9740611168883727
