,Zth Estimation Error,Gt,Va Magnitude,Vb Magnitude,Vc Magnitude
0,0.257373591476082,173.20508075688772,0.9813477432423323,0.9914646763958529,0.9830034945494112
1,0.257373591476082,173.20508075688772,0.9773343279505465,0.9966738700042823,0.9799626621455998
2,0.22100844030792674,172.1728186738886,0.9818408414239083,0.9847686119299588,0.9890685827845898
3,0.21578792968770363,178.07509671669843,0.9775708708702477,0.9880007419949519,0.9874259197610632
4,0.21578792968770363,178.07509671669843,0.9800781949852494,0.9916321312043295,0.9860448775573458
5,0.21578792968770363,178.07509671669843,0.9764535307699256,0.9969412408253052,0.9845215888960831
6,0.21249452347310355,179.50520889738405,0.9765071994244482,0.9912654788361267,0.9846015865926985
7,0.2042854036717996,182.8222964339081,0.982348865212642,0.986513866902071,0.9828153895450613
8,0.20093883657124015,188.5924044167109,0.9784752008710984,0.9915558547445041,0.9825735032241144
9,0.19883598712505807,194.73363165688284,0.977374337387395,0.9935509933506833,0.9843012430555228
