,Zth Estimation Error,Gt,Va Magnitude,Vb Magnitude,Vc Magnitude
0,0.257373591476082,173.20508075688772,0.9741975548959589,0.9776583694891888,0.9725042905064183
1,0.257373591476082,173.20508075688772,0.9743668859938709,0.9748806572425687,0.9731332701618745
2,0.25412661686319626,177.29464419544854,0.9745686807108926,0.980449399578927,0.9737908227829966
3,0.24915647685940778,180.2250820177597,0.9643053266734887,0.9734417600988252,0.9588852288145886
4,0.24915647685940778,180.2250820177597,0.9601630234272719,0.966135245923932,0.9670857910936422
5,0.24915647685940778,180.2250820177597,0.9626877779746505,0.9700189642967671,0.9600859464737598
6,0.24915647685940778,180.2250820177597,0.9637490801285533,0.9715771663419465,0.9635179085638458
7,0.24915647685940778,180.2250820177597,0.9637919247530953,0.9696871295920718,0.9652258351176483
8,0.2525575694379851,187.86743452761922,0.9762871890288615,0.981703249688913,0.9804857530043968
9,0.23567711625238183,186.86852622854957,0.9716954564376289,0.9880287745214938,0.9715588981442188
10,0.2147237471236864,187.92538796669677,0.9760830182432771,0.9795563400209385,0.9773663578630235
11,0.21302722010931474,192.82766585365138,0.9761222805526845,0.9789093632343999,0.9810653180574952
12,0.20905670550769032,199.17857508254684,0.9781202289340589,0.973898154162459,0.981677476333443
13,0.20905670550769032,199.17857508254684,0.9764210840924815,0.9798902763392181,0.9758574746997928
14,0.20905670550769032,199.17857508254684,0.9800035864323763,0.9798960381995977,0.9830317913659322
15,0.19907061446767157,200.17763799310876,0.9731824340275852,0.9817828822926404,0.9878818301401517
16,0.1973322744078952,209.24453603823585,0.9750354955928723,0.9806669466563744,0.9848493669190146
17,0.18750778765727721,212.94340743955573,0.9774670201559278,0.9847987824946656,0.9823208242152676
18,0.17588736712176287,212.0700670407176,0.9847035466171672,0.9782373034652538,0.975554389154083
19,0.16677177578871405,214.4864460958284,0.9786721739901664,0.9864491344930032,0.9810808205283575
20,0.16006942767168142,220.87682129493567,0.9661674867601424,0.97182341344755,0.9624825525703993
21,0.14936595042117845,218.57868901128924,0.9681393720835698,0.9676181193954615,0.9690815844951864
22,0.13609601094196977,220.76564150115223,0.9648261871620446,0.975496261453245,0.960020492349749
23,0.12798174513258936,227.26883650514102,0.9605302348704304,0.9734036032330807,0.9684144488210691
24,0.1260569975441618,237.19549571751747,0.9646425140973455,0.9694417465114004,0.9677063261760136
25,0.1094822332291856,233.73204004321045,0.9700188465521931,0.9764053944162173,0.9565181613585391
26,0.17922822654287687,225.54440136195709,0.9495124532282853,0.9597083853672497,0.9492902895470346
27,0.17817512882303074,232.49557174830264,0.9556552283169276,0.9549955334222243,0.9473573573476223
